ImageID;LabelName;Conf;XMin;XMax;YMin;YMax
24-11-2021_01-50-22_PM.jpg;3;0.9086577;0.92437667;0.2472173;0.014964;0.07849687
24-11-2021_01-50-22_PM.jpg;3;0.56603736;0.66038626;0.15233494;0.013709128;0.04688167
24-11-2021_01-50-22_PM.jpg;3;0.4367605;0.6724179;0.15369387;0.014159035;0.049029596
24-11-2021_01-50-22_PM.jpg;3;0.95141476;0.21262372;0.6527417;0.05000135;0.2258097
24-11-2021_01-50-22_PM.jpg;3;0.91543484;0.6361204;0.115450405;0.013036524;0.06515965
24-11-2021_01-50-22_PM.jpg;3;0.98322165;0.3383671;0.26010746;0.032103885;0.1225237
24-11-2021_01-50-22_PM.jpg;3;0.9323524;0.674408;0.1443524;0.015208776;0.06438122
24-11-2021_01-50-22_PM.jpg;3;0.76091254;0.67285216;0.1546141;0.014651967;0.05045137
24-11-2021_01-50-22_PM.jpg;3;0.6849759;0.75893337;0.15550171;0.012763291;0.05747002
24-11-2021_01-50-22_PM.jpg;3;0.93617654;0.6854725;0.14404264;0.015058633;0.06899598
24-11-2021_01-50-22_PM.jpg;3;0.74981457;0.66751087;0.15418991;0.014345408;0.04937236
24-11-2021_01-50-22_PM.jpg;3;0.49717844;0.68640894;0.14811426;0.014760859;0.0679288
24-11-2021_01-50-22_PM.jpg;3;0.6073814;0.67564803;0.15320532;0.014380281;0.05153222
24-11-2021_01-50-22_PM.jpg;3;0.7410218;0.6672364;0.15311298;0.014680903;0.049765002
24-11-2021_01-50-22_PM.jpg;3;0.78954387;0.75558054;0.15490058;0.012934455;0.059724487
24-11-2021_01-50-29_PM.jpg;3;0.48191088;0.68319744;0.3126497;0.011406444;0.052911058
24-11-2021_01-50-29_PM.jpg;3;0.44663313;0.6917176;0.31148246;0.011486271;0.052585058
24-11-2021_01-50-29_PM.jpg;3;0.47289506;0.7614969;0.4486879;0.01579971;0.08087409
24-11-2021_01-50-29_PM.jpg;3;0.9494712;0.8188788;0.44314587;0.017152978;0.08423301
24-11-2021_01-50-29_PM.jpg;3;0.77192575;0.81441534;0.44498518;0.016590463;0.08227002
24-11-2021_01-50-29_PM.jpg;3;0.4932067;0.6816626;0.36522087;0.014919653;0.060981568
24-11-2021_01-50-29_PM.jpg;3;0.5349757;0.8706668;0.23082955;0.007701997;0.03706492
24-11-2021_01-50-29_PM.jpg;3;0.7845349;0.8132034;0.4420218;0.016731432;0.08207521
24-11-2021_01-50-29_PM.jpg;3;0.97251105;0.8299545;0.5720238;0.024237888;0.1318889
24-11-2021_01-50-29_PM.jpg;3;0.87973434;0.8127551;0.44471908;0.017560726;0.08543155
24-11-2021_01-50-29_PM.jpg;3;0.62892306;0.86221457;0.56518894;0.02747764;0.14034453
24-11-2021_01-50-29_PM.jpg;3;0.6019786;0.69392765;0.31108037;0.012086577;0.054033764
24-11-2021_01-50-29_PM.jpg;3;0.5959681;0.6960306;0.31981954;0.012037453;0.054615796
24-11-2021_01-50-29_PM.jpg;3;0.7039647;0.8765357;0.23178037;0.007604106;0.03786298
24-11-2021_01-50-29_PM.jpg;3;0.4597133;0.6793644;0.31393194;0.011218867;0.052253418
24-11-2021_01-50-29_PM.jpg;3;0.67409855;0.6779721;0.36038375;0.0142575335;0.058367554
24-11-2021_01-50-29_PM.jpg;3;0.449099;0.87711877;0.23167346;0.007138763;0.036114994
24-11-2021_01-50-29_PM.jpg;3;0.80158794;0.85441685;0.56624085;0.026551941;0.13903022
24-11-2021_01-50-29_PM.jpg;3;0.80630946;0.8560157;0.38570037;0.015183494;0.07432015
24-11-2021_01-50-29_PM.jpg;3;0.5766889;0.87444246;0.23066412;0.0075321263;0.036861457
24-11-2021_01-50-29_PM.jpg;3;0.63104844;0.87350345;0.2313931;0.00745555;0.03739988
24-11-2021_01-50-29_PM.jpg;3;0.66968036;0.6843526;0.31211045;0.0117395045;0.053861953
24-11-2021_01-50-29_PM.jpg;3;0.5663581;0.68588823;0.3631303;0.014614153;0.060399555
24-11-2021_01-50-29_PM.jpg;3;0.56446797;0.6793073;0.31632572;0.011926165;0.054103587
24-11-2021_01-50-29_PM.jpg;3;0.52802444;0.54993886;0.31695133;0.010108144;0.048038777
24-11-2021_01-50-29_PM.jpg;3;0.41963154;0.8784046;0.23218757;0.007457434;0.037221644
24-11-2021_01-50-29_PM.jpg;3;0.5650672;0.8797758;0.23206049;0.0072706034;0.037295405
24-11-2021_01-50-29_PM.jpg;3;0.421074;0.87667906;0.23001257;0.007278255;0.036348335
24-11-2021_01-50-29_PM.jpg;3;0.89883727;0.6648167;0.34842223;0.013990827;0.056204014
24-11-2021_01-50-29_PM.jpg;3;0.4644414;0.6946893;0.3165857;0.011289122;0.0526398
24-11-2021_01-50-29_PM.jpg;3;0.9132396;0.8072539;0.44588608;0.017464334;0.08483007
24-11-2021_01-50-29_PM.jpg;3;0.74101424;0.8211503;0.44301867;0.016422985;0.08157006
24-11-2021_01-50-29_PM.jpg;3;0.5856935;0.6888949;0.311568;0.011534884;0.053062446
24-11-2021_01-50-29_PM.jpg;3;0.59547305;0.8353354;0.57299584;0.022954682;0.12589821
24-11-2021_01-50-29_PM.jpg;3;0.48939735;0.8568857;0.37283087;0.012805646;0.06424484
24-11-2021_01-50-29_PM.jpg;3;0.9028645;0.6917452;0.31529698;0.012315094;0.054676108
24-11-2021_01-50-29_PM.jpg;3;0.73766106;0.6665862;0.34884736;0.014216363;0.056716487
24-11-2021_01-50-29_PM.jpg;3;0.5952913;0.6684329;0.34816986;0.013742133;0.055673577
24-11-2021_01-50-29_PM.jpg;3;0.8006932;0.8588831;0.3697102;0.013710334;0.06638325
24-11-2021_01-50-29_PM.jpg;3;0.7631762;0.6892578;0.3130346;0.011898994;0.053743925
24-11-2021_01-50-29_PM.jpg;3;0.41687366;0.6880059;0.3211747;0.011539229;0.053037092
24-11-2021_01-50-29_PM.jpg;3;0.97523093;0.656992;0.7970112;0.04295023;0.17800526
24-11-2021_01-50-29_PM.jpg;3;0.9455385;0.7334284;0.451027;0.016543461;0.08258322
24-11-2021_01-50-29_PM.jpg;3;0.6407998;0.69233227;0.31089723;0.011665836;0.053353745
24-11-2021_01-50-40_PM.jpg;3;0.4135822;0.5335041;0.34246418;0.0053783576;0.018130682
24-11-2021_01-50-40_PM.jpg;3;0.43453872;0.54497087;0.34071064;0.0052416753;0.018229023
24-11-2021_01-50-40_PM.jpg;3;0.55291426;0.43391472;0.35782617;0.005900968;0.020931283
24-11-2021_01-50-40_PM.jpg;3;0.5157634;0.46265066;0.36103705;0.0072587184;0.021484977
24-11-2021_01-50-40_PM.jpg;3;0.5739214;0.30704778;0.36323893;0.0066255373;0.023809895
24-11-2021_01-50-40_PM.jpg;3;0.58228576;0.30355582;0.36356258;0.0064670704;0.023398127
24-11-2021_01-50-40_PM.jpg;3;0.5376645;0.5482253;0.34327555;0.005410371;0.018996982
24-11-2021_01-50-40_PM.jpg;3;0.4347714;0.55603784;0.3600331;0.0059512216;0.02083589
24-11-2021_01-50-40_PM.jpg;3;0.661549;0.30948877;0.36433014;0.0066009155;0.023735758
24-11-2021_01-50-40_PM.jpg;3;0.41323292;0.3588465;0.33013728;0.0045493995;0.01587935
24-11-2021_01-50-40_PM.jpg;3;0.48560625;0.3707867;0.33209822;0.0047459817;0.016480645
24-11-2021_01-50-40_PM.jpg;3;0.7576768;0.30821475;0.36582932;0.0066804388;0.023495844
24-11-2021_01-50-40_PM.jpg;3;0.45863593;0.44085008;0.3598382;0.0062225396;0.020907942
24-11-2021_01-50-40_PM.jpg;3;0.4764854;0.54383254;0.3417273;0.0052220076;0.018526178
24-11-2021_01-50-40_PM.jpg;3;0.42392406;0.53916776;0.34182182;0.0053476216;0.018402241
24-11-2021_01-50-40_PM.jpg;3;0.93948466;0.36620563;0.6864565;0.02014522;0.07315584
24-11-2021_01-50-40_PM.jpg;3;0.41046417;0.2938017;0.36344492;0.0061527123;0.023158286
24-11-2021_01-50-40_PM.jpg;3;0.5984898;0.42697358;0.35582885;0.0056307083;0.020449901
24-11-2021_01-50-40_PM.jpg;3;0.46990547;0.55013627;0.34208098;0.005432266;0.01936195
24-11-2021_01-50-40_PM.jpg;3;0.9441326;0.33408785;0.6797031;0.02168218;0.07463486
24-11-2021_01-50-40_PM.jpg;3;0.46198788;0.55022806;0.3451426;0.0052961316;0.018747592
24-11-2021_01-50-40_PM.jpg;3;0.92973775;0.35081553;0.6847309;0.021015128;0.07272313
24-11-2021_01-50-40_PM.jpg;3;0.4738714;0.35493234;0.3305686;0.004881763;0.016666345
24-11-2021_01-50-40_PM.jpg;3;0.544058;0.3048697;0.36568177;0.006538227;0.02350677
24-11-2021_01-50-40_PM.jpg;3;0.5139126;0.47005558;0.3601396;0.0076277694;0.02204344
24-11-2021_01-50-40_PM.jpg;3;0.64889365;0.4310684;0.35662225;0.005609124;0.020466972
24-11-2021_01-50-40_PM.jpg;3;0.9661452;0.34263897;0.6832845;0.022243412;0.07631827
24-11-2021_01-50-40_PM.jpg;3;0.9598945;0.3334807;0.6814556;0.02227556;0.0750899
24-11-2021_01-50-40_PM.jpg;3;0.6329701;0.475091;0.3620318;0.0083077485;0.022912413
24-11-2021_01-50-40_PM.jpg;3;0.43190223;0.55113536;0.3586209;0.0058650356;0.020934025
24-11-2021_01-50-40_PM.jpg;3;0.6715255;0.30285025;0.36573246;0.0064539155;0.023382856
24-11-2021_01-50-40_PM.jpg;3;0.44471842;0.35909203;0.32814047;0.004603245;0.016077774
24-11-2021_01-50-40_PM.jpg;3;0.51840955;0.42432198;0.3550382;0.0057156896;0.02069229
24-11-2021_01-50-40_PM.jpg;3;0.46665415;0.43454212;0.35249102;0.005186383;0.019262627
24-11-2021_01-50-40_PM.jpg;3;0.5492098;0.3066278;0.3636323;0.0062606693;0.023077764
24-11-2021_01-50-40_PM.jpg;3;0.54968256;0.54562074;0.34808287;0.0055868723;0.018947717
24-11-2021_01-50-40_PM.jpg;3;0.49136162;0.47740266;0.36307293;0.008609156;0.023053007
24-11-2021_01-50-40_PM.jpg;3;0.41377866;0.55090594;0.3596256;0.0061542783;0.021207431
24-11-2021_01-50-40_PM.jpg;3;0.5977536;0.54472107;0.34242347;0.005401756;0.018391324
24-11-2021_01-50-40_PM.jpg;3;0.4178605;0.5477393;0.359368;0.005979726;0.020954158
24-11-2021_01-50-40_PM.jpg;3;0.8773287;0.36767146;0.68738115;0.019427227;0.07146015
24-11-2021_01-50-40_PM.jpg;3;0.40295282;0.54983544;0.34240615;0.0051920274;0.018266728
24-11-2021_01-50-40_PM.jpg;3;0.4674191;0.55733055;0.36119202;0.0061711147;0.021362357
24-11-2021_01-50-40_PM.jpg;3;0.53912014;0.54985726;0.34228674;0.005312752;0.018666763
24-11-2021_01-55-37_AM.jpg;3;0.60321665;0.13519624;0.045695722;0.01396903;0.063734755
24-11-2021_01-55-37_AM.jpg;3;0.8713515;0.13619035;0.045274593;0.014458808;0.06493984
24-11-2021_01-55-37_AM.jpg;3;0.78783983;0.13727584;0.043358035;0.014373525;0.0643887
24-11-2021_02-06-04_PM.jpg;3;0.9775056;0.13389383;0.57666385;0.02465181;0.11502344
24-11-2021_02-06-04_PM.jpg;3;0.98107845;0.48498225;0.68421274;0.033908162;0.13780782
24-11-2021_02-06-37_PM.jpg;3;0.96748155;0.09741274;0.42362574;0.022412362;0.106623285
24-11-2021_02-06-37_PM.jpg;3;0.9573566;0.521482;0.71966904;0.03789381;0.13562036
24-11-2021_02-06-37_PM.jpg;3;0.96696746;0.5400668;0.71743923;0.038606126;0.15022093
24-11-2021_02-06-55_PM.jpg;3;0.9688148;0.42022914;0.31772402;0.016155586;0.062236894
24-11-2021_02-06-55_PM.jpg;3;0.9779798;0.7416494;0.3889444;0.021009538;0.10272708
24-11-2021_02-24-52_PM.jpg;3;0.46589938;0.43299952;0.3157557;0.017046325;0.07424722
24-11-2021_02-24-52_PM.jpg;3;0.8189055;0.68229055;0.23624153;0.014383762;0.062870786
24-11-2021_02-24-52_PM.jpg;3;0.7770991;0.6739675;0.26896814;0.015784375;0.054376293
24-11-2021_02-24-52_PM.jpg;3;0.9429846;0.42451826;0.3179665;0.01711988;0.07745666
24-11-2021_02-24-52_PM.jpg;3;0.93291765;0.403058;0.28850535;0.021528885;0.08577967
24-11-2021_02-24-52_PM.jpg;3;0.98855674;0.10815518;0.6499526;0.039143413;0.11637484
24-11-2021_02-24-52_PM.jpg;3;0.68022513;0.6843265;0.23255467;0.013977985;0.059221238
24-11-2021_02-24-52_PM.jpg;3;0.406111;0.41985354;0.31994236;0.016617216;0.07803896
24-11-2021_02-24-52_PM.jpg;3;0.96244067;0.41008827;0.30160227;0.019378472;0.07912323
24-11-2021_02-24-52_PM.jpg;3;0.9351226;0.39951003;0.28817156;0.020703863;0.08426019
24-11-2021_02-24-52_PM.jpg;3;0.9168042;0.6233913;0.21328352;0.012540142;0.063372664
24-11-2021_02-24-52_PM.jpg;3;0.662908;0.6720523;0.2695153;0.015606129;0.05324207
24-11-2021_02-24-52_PM.jpg;3;0.605586;0.6844292;0.23600511;0.014789012;0.06268685
24-11-2021_02-24-52_PM.jpg;3;0.88554853;0.6234954;0.21305892;0.012421627;0.06248847
24-11-2021_02-24-52_PM.jpg;3;0.7384989;0.68817276;0.23459919;0.014429226;0.061358456
24-11-2021_02-24-52_PM.jpg;3;0.7334089;0.4302552;0.3163908;0.017252889;0.074942864
24-11-2021_02-24-52_PM.jpg;3;0.9152717;0.6713864;0.26807803;0.01555183;0.054682422
24-11-2021_02-25-19_PM.jpg;3;0.5019544;0.15804593;0.2831325;0.012709376;0.07283973
24-11-2021_02-25-19_PM.jpg;3;0.8636009;0.16350794;0.28807384;0.013310655;0.07303061
24-11-2021_02-25-19_PM.jpg;3;0.6550107;0.15110728;0.22584945;0.013637111;0.05914616
24-11-2021_02-25-19_PM.jpg;3;0.6319199;0.18394431;0.28415132;0.013700833;0.0747257
24-11-2021_02-25-19_PM.jpg;3;0.9396963;0.13593997;0.5731108;0.029245585;0.14058547
24-11-2021_02-25-19_PM.jpg;3;0.9135093;0.1795611;0.28382987;0.013998274;0.07443904
24-11-2021_02-25-19_PM.jpg;3;0.7563416;0.14941993;0.22973724;0.014879592;0.06254233
24-11-2021_02-25-19_PM.jpg;3;0.7789585;0.18264347;0.28345942;0.01365654;0.07324945
24-11-2021_02-25-19_PM.jpg;3;0.97438544;0.124319814;0.46346822;0.02507805;0.10886619
24-11-2021_02-25-19_PM.jpg;3;0.5518112;0.1841459;0.28319705;0.013632187;0.0745082
24-11-2021_02-25-19_PM.jpg;3;0.46907017;0.17817688;0.2848936;0.013519036;0.07544907
24-11-2021_02-25-19_PM.jpg;3;0.47660682;0.16555808;0.28332913;0.012529118;0.07450277
24-11-2021_02-25-19_PM.jpg;3;0.5761439;0.1831814;0.28308728;0.013072538;0.07298161
24-11-2021_02-25-19_PM.jpg;3;0.42848083;0.15254861;0.21877591;0.0116705755;0.05562103
24-11-2021_02-25-19_PM.jpg;3;0.9097423;0.17934476;0.28310832;0.01380508;0.07360742
24-11-2021_02-25-19_PM.jpg;3;0.4930205;0.14455366;0.21434668;0.01336027;0.055671018
24-11-2021_02-25-19_PM.jpg;3;0.93557835;0.17637901;0.28396034;0.0138199795;0.07407536
24-11-2021_02-25-19_PM.jpg;3;0.8702461;0.16663863;0.281609;0.0133973425;0.075263724
24-11-2021_02-25-19_PM.jpg;3;0.8956856;0.13682084;0.5721916;0.02841493;0.14043649
24-11-2021_02-25-19_PM.jpg;3;0.44699934;0.16196841;0.25568023;0.012814951;0.069990575
24-11-2021_02-25-19_PM.jpg;3;0.52841544;0.14933391;0.21806046;0.012806491;0.057850204
24-11-2021_02-25-31_PM.jpg;3;0.9433271;0.19096148;0.1190323;0.022100672;0.05202047
24-11-2021_02-25-31_PM.jpg;3;0.83591586;0.20353137;0.110062845;0.023557639;0.05892953
24-11-2021_02-25-31_PM.jpg;3;0.88093495;0.19746627;0.11618936;0.022957323;0.055450667
24-11-2021_02-25-34_PM.jpg;3;0.97814;0.5108684;0.16708557;0.030345408;0.12750153
24-11-2021_02-25-41_PM.jpg;3;0.4394713;0.1489709;0.22864968;0.022109248;0.117411815
24-11-2021_02-25-41_PM.jpg;3;0.7706826;0.1394227;0.17858309;0.020949775;0.10478277
24-11-2021_02-25-41_PM.jpg;3;0.8426052;0.14126602;0.22757679;0.020782636;0.112063415
24-11-2021_02-25-41_PM.jpg;3;0.8740727;0.1471413;0.18218805;0.021577926;0.106195614
24-11-2021_02-25-41_PM.jpg;3;0.91779083;0.13328592;0.17607199;0.02107654;0.10641567
24-11-2021_02-25-41_PM.jpg;3;0.97155577;0.15364872;0.22723143;0.024426838;0.12607713
24-11-2021_02-25-41_PM.jpg;3;0.9506539;0.16157173;0.22777978;0.02558928;0.12959696
24-11-2021_02-25-41_PM.jpg;3;0.68347114;0.13572091;0.17955402;0.021313779;0.10616681
24-11-2021_02-25-48_PM.jpg;3;0.96545935;0.48898795;0.46221384;0.027460298;0.11722891
24-11-2021_02-25-48_PM.jpg;3;0.9655705;0.5127008;0.46177214;0.02557476;0.11378864
24-11-2021_02-25-48_PM.jpg;3;0.94477445;0.5181325;0.46085003;0.024820248;0.11085074
24-11-2021_02-31-10_AM.jpg;3;0.98232794;0.378968;0.5467776;0.025972547;0.097560056
24-11-2021_02-31-12_AM.jpg;3;0.97867966;0.4097746;0.364465;0.022554806;0.087537855
24-11-2021_02-32-58_AM.jpg;3;0.7349585;0.5481423;0.31921685;0.01139258;0.052482255
24-11-2021_02-32-58_AM.jpg;3;0.8777395;0.54986024;0.31861642;0.011604125;0.0526122
24-11-2021_02-33-05_AM.jpg;3;0.40537181;0.34327522;0.18876547;0.006597927;0.027460624
24-11-2021_02-33-05_AM.jpg;3;0.6404639;0.33454952;0.1919348;0.007776576;0.029201508
24-11-2021_02-33-05_AM.jpg;3;0.5927317;0.34835845;0.18948346;0.006534994;0.027270518
24-11-2021_02-33-05_AM.jpg;3;0.52657694;0.3441071;0.18983851;0.006748636;0.02834083
24-11-2021_02-33-05_AM.jpg;3;0.73863894;0.34413806;0.18958929;0.006771675;0.027676415
24-11-2021_02-33-05_AM.jpg;3;0.5695354;0.31995383;0.19839342;0.007374987;0.027806925
24-11-2021_02-33-05_AM.jpg;3;0.97788155;0.6072026;0.4629483;0.018502485;0.08796733
24-11-2021_02-42-12_PM.jpg;3;0.87667066;0.31232187;0.19309938;0.02521901;0.08396205
24-11-2021_02-42-12_PM.jpg;3;0.80395216;0.3146071;0.1944153;0.024641529;0.08362145
24-11-2021_02-42-12_PM.jpg;3;0.98144674;0.27939895;0.36064067;0.029942645;0.16647883
24-11-2021_02-42-12_PM.jpg;3;0.9784032;0.5216884;0.28916085;0.026081419;0.11527569
24-11-2021_02-42-46_PM.jpg;3;0.8639774;0.33787218;0.18838361;0.01680828;0.08005411
24-11-2021_02-42-46_PM.jpg;3;0.8882661;0.31989625;0.18663886;0.01664511;0.08119994
24-11-2021_02-42-46_PM.jpg;3;0.9628029;0.334862;0.18778126;0.017263014;0.0814171
24-11-2021_02-42-46_PM.jpg;3;0.92299837;0.32084182;0.18719544;0.016872812;0.08193862
24-11-2021_02-42-57_PM.jpg;3;0.9829826;0.347234;0.26561257;0.021584552;0.096407406
24-11-2021_02-43-15_PM.jpg;3;0.47351173;0.25509605;0.07578133;0.0131996665;0.04302442
24-11-2021_02-43-15_PM.jpg;3;0.8835078;0.26836237;0.14103831;0.0172413;0.06765389
24-11-2021_02-43-15_PM.jpg;3;0.81134295;0.2710238;0.14190684;0.017023018;0.06784733
24-11-2021_02-43-15_PM.jpg;3;0.9306702;0.17909779;0.124025345;0.01767853;0.05049693
24-11-2021_02-43-15_PM.jpg;3;0.66517526;0.2726396;0.13894248;0.01610867;0.067090094
24-11-2021_02-43-15_PM.jpg;3;0.94683546;0.26647338;0.14252594;0.018397678;0.0692486
24-11-2021_02-43-15_PM.jpg;3;0.9385308;0.25315452;0.14585775;0.021256428;0.07143979
24-11-2021_02-43-19_PM.jpg;3;0.7270153;0.25778347;0.35295072;0.023452811;0.109745555
24-11-2021_02-43-19_PM.jpg;3;0.98710746;0.19484383;0.40782902;0.04878224;0.22782964
24-11-2021_02-43-19_PM.jpg;3;0.971365;0.26267922;0.39190087;0.033672795;0.14490023
24-11-2021_02-43-32_PM.jpg;3;0.818116;0.41156927;0.122976646;0.008457875;0.038112238
24-11-2021_02-43-32_PM.jpg;3;0.6623929;0.40983513;0.12324861;0.008402232;0.037813712
24-11-2021_02-43-32_PM.jpg;3;0.70372456;0.41357508;0.12191335;0.008429889;0.037633322
24-11-2021_02-59-58_PM.jpg;3;0.912012;0.101551265;0.34591183;0.019057784;0.086745195
24-11-2021_02-59-58_PM.jpg;3;0.56229264;0.09578459;0.33863735;0.01745007;0.0876523
24-11-2021_02-59-58_PM.jpg;3;0.96184266;0.11904011;0.353457;0.01922919;0.07905268
24-11-2021_02-59-58_PM.jpg;3;0.95214427;0.2671272;0.48489898;0.02597269;0.12876795
24-11-2021_02-59-58_PM.jpg;3;0.9739658;0.4328027;0.5769394;0.024520412;0.13110939
24-11-2021_03-00-04_PM.jpg;3;0.98733413;0.70350605;0.37283763;0.04562869;0.14646982
24-11-2021_03-00-12_PM.jpg;3;0.6227847;0.41958782;0.21417223;0.008506757;0.035646018
24-11-2021_03-00-12_PM.jpg;3;0.8512318;0.67449754;0.28595272;0.013088308;0.06120957
24-11-2021_03-00-12_PM.jpg;3;0.5939153;0.3596568;0.237108;0.011513711;0.05312835
24-11-2021_03-00-12_PM.jpg;3;0.71674216;0.41138712;0.21618831;0.008568533;0.03605556
24-11-2021_03-00-12_PM.jpg;3;0.8049474;0.41742364;0.21316363;0.0083481325;0.035401765
24-11-2021_03-00-12_PM.jpg;3;0.91641766;0.35894307;0.23729683;0.011867388;0.05239358
24-11-2021_03-00-12_PM.jpg;3;0.90829307;0.35750356;0.23760396;0.012044295;0.05374286
24-11-2021_03-00-12_PM.jpg;3;0.9461105;0.6665049;0.28777906;0.012108101;0.056112554
24-11-2021_03-00-12_PM.jpg;3;0.9568345;0.67395264;0.28657296;0.013051318;0.06077622
24-11-2021_03-00-18_PM.jpg;3;0.49021634;0.10299998;0.2228567;0.0071113347;0.035391834
24-11-2021_03-00-18_PM.jpg;3;0.4077356;0.12619361;0.21549344;0.0070002144;0.035153937
24-11-2021_03-00-18_PM.jpg;3;0.76221305;0.11330423;0.21937245;0.0072489153;0.036118988
24-11-2021_03-00-18_PM.jpg;3;0.42261285;0.10159329;0.22177525;0.006904502;0.03526181
24-11-2021_03-00-18_PM.jpg;3;0.7888179;0.104352474;0.2225667;0.007156196;0.035624404
24-11-2021_03-00-18_PM.jpg;3;0.48926863;0.16466907;0.18546973;0.0069933967;0.03180713
24-11-2021_03-00-18_PM.jpg;3;0.76905024;0.11727385;0.2169284;0.0074008107;0.0366263
24-11-2021_03-00-18_PM.jpg;3;0.88651085;0.10686471;0.22113296;0.0073217563;0.03615964
24-11-2021_03-00-18_PM.jpg;3;0.44594187;0.14056365;0.213907;0.007052463;0.034551278
24-11-2021_03-00-18_PM.jpg;3;0.4478876;0.12903653;0.21576346;0.007342827;0.035804518
24-11-2021_03-00-18_PM.jpg;3;0.49940512;0.11026999;0.21950832;0.0071404865;0.035752207
24-11-2021_03-00-18_PM.jpg;3;0.8053164;0.13353023;0.2128192;0.007563477;0.036158126
24-11-2021_03-00-18_PM.jpg;3;0.70488167;0.1338081;0.21314716;0.0076639233;0.036584925
24-11-2021_03-00-18_PM.jpg;3;0.54178804;0.13626386;0.21180673;0.0076129707;0.03652983
24-11-2021_03-01-14_PM.jpg;3;0.87461066;0.020791488;0.15038426;0.0180573;0.09447718
24-11-2021_03-01-14_PM.jpg;3;0.93955255;0.024764499;0.1521882;0.018563654;0.09299975
24-11-2021_03-01-14_PM.jpg;3;0.97717047;0.27774748;0.22316733;0.028605886;0.12115274
24-11-2021_03-01-26_PM.jpg;3;0.94328827;0.052868385;0.6310782;0.029369956;0.12504363
24-11-2021_03-01-26_PM.jpg;3;0.97377557;0.49355844;0.4640986;0.03069032;0.13690224
24-11-2021_03-01-26_PM.jpg;3;0.9776227;0.51063895;0.460742;0.029979385;0.13764393
24-11-2021_03-01-26_PM.jpg;3;0.933422;0.52059394;0.458168;0.027326806;0.13486603
24-11-2021_03-06-50_AM.jpg;3;0.9864932;0.4523296;0.82218623;0.08310793;0.31058705
24-11-2021_03-06-50_AM.jpg;3;0.48076245;0.5689225;0.44810194;0.032172527;0.13093674
24-11-2021_03-06-50_AM.jpg;3;0.67088705;0.5742507;0.4480826;0.031815447;0.12900707
24-11-2021_03-07-29_AM.jpg;3;0.98397416;0.4471301;0.22938672;0.02314505;0.11006326
24-11-2021_03-08-07_AM.jpg;3;0.9924833;0.961599;0.5060664;0.06326636;0.26019573
24-11-2021_03-17-45_PM.jpg;3;0.98726326;0.22167173;0.31203973;0.030427784;0.14290147
24-11-2021_03-17-45_PM.jpg;3;0.9828719;0.24547909;0.31974134;0.032166574;0.14511128
24-11-2021_03-17-45_PM.jpg;3;0.9568173;0.7814788;0.23894164;0.019389972;0.09650448
24-11-2021_03-17-57_PM.jpg;3;0.97367346;0.56543946;0.591507;0.03274198;0.16122974
24-11-2021_03-17-57_PM.jpg;3;0.9521945;0.56985855;0.59626096;0.03378368;0.16514032
24-11-2021_03-17-57_PM.jpg;3;0.97930694;0.58957654;0.6071093;0.036293477;0.16673207
24-11-2021_03-18-11_PM.jpg;3;0.5271279;0.06211873;0.34924698;0.009103833;0.041078106
24-11-2021_03-18-11_PM.jpg;3;0.90951383;0.067989364;0.35217226;0.009207765;0.040932495
24-11-2021_03-18-11_PM.jpg;3;0.5892415;0.08951782;0.3334775;0.009327665;0.042416677
24-11-2021_03-18-11_PM.jpg;3;0.56445134;0.05950052;0.34995145;0.009079476;0.04237554
24-11-2021_03-18-11_PM.jpg;3;0.93829954;0.06202155;0.3516433;0.0094497595;0.042043503
24-11-2021_03-18-11_PM.jpg;3;0.8911941;0.08618536;0.33336154;0.009241597;0.04248113
24-11-2021_03-18-11_PM.jpg;3;0.96405023;0.06513318;0.34975222;0.009828259;0.042787798
24-11-2021_03-18-11_PM.jpg;3;0.97737974;0.29347295;0.4556722;0.02464021;0.08986993
24-11-2021_03-18-11_PM.jpg;3;0.52767336;0.08800429;0.33554482;0.009051461;0.041806657
24-11-2021_03-18-11_PM.jpg;3;0.88987577;0.08993795;0.33262616;0.009471105;0.042366803
24-11-2021_03-18-11_PM.jpg;3;0.5347857;0.063798815;0.3533888;0.008522662;0.03876839
24-11-2021_03-18-11_PM.jpg;3;0.419339;0.066833586;0.34104714;0.00870342;0.04222364
24-11-2021_03-18-14_PM.jpg;3;0.63306713;0.5561046;0.43689457;0.04661198;0.16371466
24-11-2021_03-18-14_PM.jpg;3;0.9438086;0.55770046;0.43720916;0.047878362;0.1649004
24-11-2021_03-19-10_PM.jpg;3;0.95393145;0.71320033;0.3680755;0.022394264;0.082959935
24-11-2021_03-19-29_PM.jpg;3;0.41756988;0.43466136;0.2428595;0.0070428695;0.025754772
24-11-2021_03-19-29_PM.jpg;3;0.62526625;0.43368825;0.32760292;0.012225562;0.048301525
24-11-2021_03-19-29_PM.jpg;3;0.41420016;0.30630752;0.25662604;0.008307969;0.029170662
24-11-2021_03-19-29_PM.jpg;3;0.43762738;0.47094965;0.3295023;0.01245638;0.04354042
24-11-2021_03-19-29_PM.jpg;3;0.4868333;0.30911207;0.25903067;0.008487238;0.028951587
24-11-2021_03-19-29_PM.jpg;3;0.8325273;0.1474057;0.90100676;0.050829854;0.10387266
24-11-2021_03-19-29_PM.jpg;3;0.40856636;0.4338729;0.24363944;0.00689923;0.02612555
